"rgn_id","product","year","gapfilled","method"
1,"corals",2000,1,"prod_average"
2,"corals",2000,1,"prod_average"
3,"corals",2000,1,"prod_average"
4,"corals",2000,1,"prod_average"
5,"corals",2000,1,"prod_average"
6,"corals",2000,1,"prod_average"
7,"corals",2000,1,"prod_average"
8,"corals",2000,1,"prod_average"
1,"corals",2001,1,"prod_average"
2,"corals",2001,1,"prod_average"
3,"corals",2001,1,"prod_average"
4,"corals",2001,1,"prod_average"
5,"corals",2001,1,"prod_average"
6,"corals",2001,1,"prod_average"
7,"corals",2001,1,"prod_average"
8,"corals",2001,1,"prod_average"
1,"corals",2002,1,"prod_average"
2,"corals",2002,1,"prod_average"
3,"corals",2002,1,"prod_average"
4,"corals",2002,1,"prod_average"
5,"corals",2002,1,"prod_average"
6,"corals",2002,1,"prod_average"
7,"corals",2002,1,"prod_average"
8,"corals",2002,1,"prod_average"
1,"corals",2003,1,"prod_average"
2,"corals",2003,1,"prod_average"
3,"corals",2003,1,"prod_average"
4,"corals",2003,1,"prod_average"
5,"corals",2003,1,"prod_average"
6,"corals",2003,1,"prod_average"
7,"corals",2003,1,"prod_average"
8,"corals",2003,1,"prod_average"
1,"corals",2004,1,"prod_average"
2,"corals",2004,1,"prod_average"
3,"corals",2004,1,"prod_average"
4,"corals",2004,1,"prod_average"
5,"corals",2004,1,"prod_average"
6,"corals",2004,1,"prod_average"
7,"corals",2004,1,"prod_average"
8,"corals",2004,1,"prod_average"
1,"corals",2005,1,"prod_average"
2,"corals",2005,1,"prod_average"
3,"corals",2005,1,"prod_average"
4,"corals",2005,1,"prod_average"
5,"corals",2005,1,"prod_average"
6,"corals",2005,1,"prod_average"
7,"corals",2005,1,"prod_average"
8,"corals",2005,1,"prod_average"
1,"corals",2006,1,"prod_average"
2,"corals",2006,1,"prod_average"
3,"corals",2006,1,"prod_average"
4,"corals",2006,1,"prod_average"
5,"corals",2006,1,"prod_average"
6,"corals",2006,1,"prod_average"
7,"corals",2006,1,"prod_average"
8,"corals",2006,1,"prod_average"
1,"corals",2007,1,"prod_average"
2,"corals",2007,1,"prod_average"
3,"corals",2007,1,"prod_average"
4,"corals",2007,1,"prod_average"
5,"corals",2007,1,"prod_average"
6,"corals",2007,1,"prod_average"
7,"corals",2007,1,"prod_average"
8,"corals",2007,1,"prod_average"
1,"corals",2008,1,"prod_average"
2,"corals",2008,1,"prod_average"
3,"corals",2008,1,"prod_average"
4,"corals",2008,1,"prod_average"
5,"corals",2008,1,"prod_average"
6,"corals",2008,1,"prod_average"
7,"corals",2008,1,"prod_average"
8,"corals",2008,1,"prod_average"
1,"corals",2009,1,"prod_average"
2,"corals",2009,1,"prod_average"
3,"corals",2009,1,"prod_average"
4,"corals",2009,1,"prod_average"
5,"corals",2009,1,"prod_average"
6,"corals",2009,1,"prod_average"
7,"corals",2009,1,"prod_average"
8,"corals",2009,1,"prod_average"
1,"corals",2010,1,"prod_average"
2,"corals",2010,1,"prod_average"
3,"corals",2010,1,"prod_average"
4,"corals",2010,1,"prod_average"
5,"corals",2010,1,"prod_average"
6,"corals",2010,1,"prod_average"
7,"corals",2010,1,"prod_average"
8,"corals",2010,1,"prod_average"
1,"corals",2011,1,"prod_average"
2,"corals",2011,1,"prod_average"
3,"corals",2011,1,"prod_average"
4,"corals",2011,1,"prod_average"
5,"corals",2011,1,"prod_average"
6,"corals",2011,1,"prod_average"
7,"corals",2011,1,"prod_average"
8,"corals",2011,1,"prod_average"
1,"corals",2012,1,"prod_average"
2,"corals",2012,1,"prod_average"
3,"corals",2012,1,"prod_average"
4,"corals",2012,1,"prod_average"
5,"corals",2012,1,"prod_average"
6,"corals",2012,1,"prod_average"
7,"corals",2012,1,"prod_average"
8,"corals",2012,1,"prod_average"
1,"corals",2013,1,"prod_average"
2,"corals",2013,1,"prod_average"
3,"corals",2013,1,"prod_average"
4,"corals",2013,1,"prod_average"
5,"corals",2013,1,"prod_average"
6,"corals",2013,1,"prod_average"
7,"corals",2013,1,"prod_average"
8,"corals",2013,1,"prod_average"
1,"corals",2014,1,"prod_average"
2,"corals",2014,1,"prod_average"
3,"corals",2014,1,"prod_average"
4,"corals",2014,1,"prod_average"
5,"corals",2014,1,"prod_average"
6,"corals",2014,1,"prod_average"
7,"corals",2014,1,"prod_average"
8,"corals",2014,1,"prod_average"
1,"corals",2015,1,"prod_average"
2,"corals",2015,1,"prod_average"
3,"corals",2015,1,"prod_average"
4,"corals",2015,1,"prod_average"
5,"corals",2015,1,"prod_average"
6,"corals",2015,1,"prod_average"
7,"corals",2015,1,"prod_average"
8,"corals",2015,1,"prod_average"
1,"corals",2016,1,"prod_average"
2,"corals",2016,1,"prod_average"
3,"corals",2016,1,"prod_average"
4,"corals",2016,1,"prod_average"
5,"corals",2016,1,"prod_average"
6,"corals",2016,1,"prod_average"
7,"corals",2016,1,"prod_average"
8,"corals",2016,1,"prod_average"
1,"corals",2017,1,"prod_average"
2,"corals",2017,1,"prod_average"
3,"corals",2017,1,"prod_average"
4,"corals",2017,1,"prod_average"
5,"corals",2017,1,"prod_average"
6,"corals",2017,1,"prod_average"
7,"corals",2017,1,"prod_average"
8,"corals",2017,1,"prod_average"
1,"seaweeds",2000,0,NA
2,"seaweeds",2000,0,NA
3,"seaweeds",2000,0,NA
4,"seaweeds",2000,0,NA
5,"seaweeds",2000,0,NA
6,"seaweeds",2000,0,NA
7,"seaweeds",2000,0,NA
8,"seaweeds",2000,0,NA
1,"seaweeds",2001,0,NA
2,"seaweeds",2001,0,NA
3,"seaweeds",2001,0,NA
4,"seaweeds",2001,0,NA
5,"seaweeds",2001,0,NA
6,"seaweeds",2001,0,NA
7,"seaweeds",2001,0,NA
8,"seaweeds",2001,0,NA
1,"seaweeds",2002,0,NA
2,"seaweeds",2002,0,NA
3,"seaweeds",2002,0,NA
4,"seaweeds",2002,0,NA
5,"seaweeds",2002,0,NA
6,"seaweeds",2002,0,NA
7,"seaweeds",2002,0,NA
8,"seaweeds",2002,0,NA
1,"seaweeds",2003,0,NA
2,"seaweeds",2003,0,NA
3,"seaweeds",2003,0,NA
4,"seaweeds",2003,0,NA
5,"seaweeds",2003,0,NA
6,"seaweeds",2003,0,NA
7,"seaweeds",2003,0,NA
8,"seaweeds",2003,0,NA
1,"seaweeds",2004,0,NA
2,"seaweeds",2004,0,NA
3,"seaweeds",2004,0,NA
4,"seaweeds",2004,0,NA
5,"seaweeds",2004,0,NA
6,"seaweeds",2004,0,NA
7,"seaweeds",2004,0,NA
8,"seaweeds",2004,0,NA
1,"seaweeds",2005,0,NA
2,"seaweeds",2005,0,NA
3,"seaweeds",2005,0,NA
4,"seaweeds",2005,0,NA
5,"seaweeds",2005,0,NA
6,"seaweeds",2005,0,NA
7,"seaweeds",2005,0,NA
8,"seaweeds",2005,0,NA
1,"seaweeds",2006,0,NA
2,"seaweeds",2006,0,NA
3,"seaweeds",2006,0,NA
4,"seaweeds",2006,0,NA
5,"seaweeds",2006,0,NA
6,"seaweeds",2006,0,NA
7,"seaweeds",2006,0,NA
8,"seaweeds",2006,0,NA
1,"seaweeds",2007,0,NA
2,"seaweeds",2007,0,NA
3,"seaweeds",2007,0,NA
4,"seaweeds",2007,0,NA
5,"seaweeds",2007,0,NA
6,"seaweeds",2007,0,NA
7,"seaweeds",2007,0,NA
8,"seaweeds",2007,0,NA
1,"seaweeds",2008,0,NA
2,"seaweeds",2008,0,NA
3,"seaweeds",2008,0,NA
4,"seaweeds",2008,0,NA
5,"seaweeds",2008,0,NA
6,"seaweeds",2008,0,NA
7,"seaweeds",2008,0,NA
8,"seaweeds",2008,0,NA
1,"seaweeds",2009,0,NA
2,"seaweeds",2009,0,NA
3,"seaweeds",2009,0,NA
4,"seaweeds",2009,0,NA
5,"seaweeds",2009,0,NA
6,"seaweeds",2009,0,NA
7,"seaweeds",2009,0,NA
8,"seaweeds",2009,0,NA
1,"seaweeds",2010,0,NA
2,"seaweeds",2010,0,NA
3,"seaweeds",2010,0,NA
4,"seaweeds",2010,0,NA
5,"seaweeds",2010,0,NA
6,"seaweeds",2010,0,NA
7,"seaweeds",2010,0,NA
8,"seaweeds",2010,0,NA
1,"seaweeds",2011,0,NA
2,"seaweeds",2011,0,NA
3,"seaweeds",2011,0,NA
4,"seaweeds",2011,0,NA
5,"seaweeds",2011,0,NA
6,"seaweeds",2011,0,NA
7,"seaweeds",2011,0,NA
8,"seaweeds",2011,0,NA
1,"seaweeds",2012,0,NA
2,"seaweeds",2012,0,NA
3,"seaweeds",2012,0,NA
4,"seaweeds",2012,0,NA
5,"seaweeds",2012,0,NA
6,"seaweeds",2012,0,NA
7,"seaweeds",2012,0,NA
8,"seaweeds",2012,0,NA
1,"seaweeds",2013,0,NA
2,"seaweeds",2013,0,NA
3,"seaweeds",2013,0,NA
4,"seaweeds",2013,0,NA
5,"seaweeds",2013,0,NA
6,"seaweeds",2013,0,NA
7,"seaweeds",2013,0,NA
8,"seaweeds",2013,0,NA
1,"seaweeds",2014,0,NA
2,"seaweeds",2014,0,NA
3,"seaweeds",2014,0,NA
4,"seaweeds",2014,0,NA
5,"seaweeds",2014,0,NA
6,"seaweeds",2014,0,NA
7,"seaweeds",2014,0,NA
8,"seaweeds",2014,0,NA
1,"seaweeds",2015,0,NA
2,"seaweeds",2015,0,NA
3,"seaweeds",2015,0,NA
4,"seaweeds",2015,0,NA
5,"seaweeds",2015,0,NA
6,"seaweeds",2015,0,NA
7,"seaweeds",2015,0,NA
8,"seaweeds",2015,0,NA
1,"seaweeds",2016,0,NA
2,"seaweeds",2016,0,NA
3,"seaweeds",2016,0,NA
4,"seaweeds",2016,0,NA
5,"seaweeds",2016,0,NA
6,"seaweeds",2016,0,NA
7,"seaweeds",2016,0,NA
8,"seaweeds",2016,0,NA
1,"seaweeds",2017,0,NA
2,"seaweeds",2017,0,NA
3,"seaweeds",2017,0,NA
4,"seaweeds",2017,0,NA
5,"seaweeds",2017,0,NA
6,"seaweeds",2017,0,NA
7,"seaweeds",2017,0,NA
8,"seaweeds",2017,0,NA
1,"ornamentals",2000,0,NA
1,"sponges",2000,0,NA
2,"ornamentals",2000,0,NA
2,"sponges",2000,0,NA
3,"ornamentals",2000,0,NA
3,"sponges",2000,0,NA
4,"ornamentals",2000,0,NA
4,"sponges",2000,0,NA
5,"ornamentals",2000,0,NA
5,"sponges",2000,0,NA
6,"ornamentals",2000,0,NA
6,"sponges",2000,0,NA
7,"ornamentals",2000,0,NA
7,"sponges",2000,0,NA
8,"ornamentals",2000,0,NA
8,"sponges",2000,0,NA
1,"ornamentals",2001,0,NA
1,"sponges",2001,0,NA
2,"ornamentals",2001,0,NA
2,"sponges",2001,0,NA
3,"ornamentals",2001,0,NA
3,"sponges",2001,0,NA
4,"ornamentals",2001,0,NA
4,"sponges",2001,0,NA
5,"ornamentals",2001,0,NA
5,"sponges",2001,0,NA
6,"ornamentals",2001,0,NA
6,"sponges",2001,0,NA
7,"ornamentals",2001,0,NA
7,"sponges",2001,0,NA
8,"ornamentals",2001,0,NA
8,"sponges",2001,0,NA
1,"ornamentals",2002,0,NA
1,"sponges",2002,0,NA
2,"ornamentals",2002,0,NA
2,"sponges",2002,0,NA
3,"ornamentals",2002,0,NA
3,"sponges",2002,0,NA
4,"ornamentals",2002,0,NA
4,"sponges",2002,0,NA
5,"ornamentals",2002,0,NA
5,"sponges",2002,0,NA
6,"ornamentals",2002,0,NA
6,"sponges",2002,0,NA
7,"ornamentals",2002,0,NA
7,"sponges",2002,0,NA
8,"ornamentals",2002,0,NA
8,"sponges",2002,0,NA
1,"ornamentals",2003,0,NA
1,"sponges",2003,0,NA
2,"ornamentals",2003,0,NA
2,"sponges",2003,0,NA
3,"ornamentals",2003,0,NA
3,"sponges",2003,0,NA
4,"ornamentals",2003,0,NA
4,"sponges",2003,0,NA
5,"ornamentals",2003,0,NA
5,"sponges",2003,0,NA
6,"ornamentals",2003,0,NA
6,"sponges",2003,0,NA
7,"ornamentals",2003,0,NA
7,"sponges",2003,0,NA
8,"ornamentals",2003,0,NA
8,"sponges",2003,0,NA
1,"ornamentals",2004,0,NA
1,"sponges",2004,0,NA
2,"ornamentals",2004,0,NA
2,"sponges",2004,0,NA
3,"ornamentals",2004,0,NA
3,"sponges",2004,0,NA
4,"ornamentals",2004,0,NA
4,"sponges",2004,0,NA
5,"ornamentals",2004,0,NA
5,"sponges",2004,0,NA
6,"ornamentals",2004,0,NA
6,"sponges",2004,0,NA
7,"ornamentals",2004,0,NA
7,"sponges",2004,0,NA
8,"ornamentals",2004,0,NA
8,"sponges",2004,0,NA
1,"ornamentals",2005,0,NA
1,"sponges",2005,0,NA
2,"ornamentals",2005,0,NA
2,"sponges",2005,0,NA
3,"ornamentals",2005,0,NA
3,"sponges",2005,0,NA
4,"ornamentals",2005,0,NA
4,"sponges",2005,0,NA
5,"ornamentals",2005,0,NA
5,"sponges",2005,0,NA
6,"ornamentals",2005,0,NA
6,"sponges",2005,0,NA
7,"ornamentals",2005,0,NA
7,"sponges",2005,0,NA
8,"ornamentals",2005,0,NA
8,"sponges",2005,0,NA
1,"ornamentals",2006,0,NA
1,"sponges",2006,0,NA
2,"ornamentals",2006,0,NA
2,"sponges",2006,0,NA
3,"ornamentals",2006,0,NA
3,"sponges",2006,0,NA
4,"ornamentals",2006,0,NA
4,"sponges",2006,0,NA
5,"ornamentals",2006,0,NA
5,"sponges",2006,0,NA
6,"ornamentals",2006,0,NA
6,"sponges",2006,0,NA
7,"ornamentals",2006,0,NA
7,"sponges",2006,0,NA
8,"ornamentals",2006,0,NA
8,"sponges",2006,0,NA
1,"ornamentals",2007,0,NA
1,"sponges",2007,0,NA
2,"ornamentals",2007,0,NA
2,"sponges",2007,0,NA
3,"ornamentals",2007,0,NA
3,"sponges",2007,0,NA
4,"ornamentals",2007,0,NA
4,"sponges",2007,0,NA
5,"ornamentals",2007,0,NA
5,"sponges",2007,0,NA
6,"ornamentals",2007,0,NA
6,"sponges",2007,0,NA
7,"ornamentals",2007,0,NA
7,"sponges",2007,0,NA
8,"ornamentals",2007,0,NA
8,"sponges",2007,0,NA
1,"ornamentals",2008,0,NA
1,"sponges",2008,0,NA
2,"ornamentals",2008,0,NA
2,"sponges",2008,0,NA
3,"ornamentals",2008,0,NA
3,"sponges",2008,0,NA
4,"ornamentals",2008,0,NA
4,"sponges",2008,0,NA
5,"ornamentals",2008,0,NA
5,"sponges",2008,0,NA
6,"ornamentals",2008,0,NA
6,"sponges",2008,0,NA
7,"ornamentals",2008,0,NA
7,"sponges",2008,0,NA
8,"ornamentals",2008,0,NA
8,"sponges",2008,0,NA
1,"ornamentals",2009,0,NA
1,"sponges",2009,0,NA
2,"ornamentals",2009,0,NA
2,"sponges",2009,0,NA
3,"ornamentals",2009,0,NA
3,"sponges",2009,0,NA
4,"ornamentals",2009,0,NA
4,"sponges",2009,0,NA
5,"ornamentals",2009,0,NA
5,"sponges",2009,0,NA
6,"ornamentals",2009,0,NA
6,"sponges",2009,0,NA
7,"ornamentals",2009,0,NA
7,"sponges",2009,0,NA
8,"ornamentals",2009,0,NA
8,"sponges",2009,0,NA
1,"ornamentals",2010,0,NA
1,"sponges",2010,0,NA
2,"ornamentals",2010,0,NA
2,"sponges",2010,0,NA
3,"ornamentals",2010,0,NA
3,"sponges",2010,0,NA
4,"ornamentals",2010,0,NA
4,"sponges",2010,0,NA
5,"ornamentals",2010,0,NA
5,"sponges",2010,0,NA
6,"ornamentals",2010,0,NA
6,"sponges",2010,0,NA
7,"ornamentals",2010,0,NA
7,"sponges",2010,0,NA
8,"ornamentals",2010,0,NA
8,"sponges",2010,0,NA
1,"ornamentals",2011,0,NA
1,"sponges",2011,0,NA
2,"ornamentals",2011,0,NA
2,"sponges",2011,0,NA
3,"ornamentals",2011,0,NA
3,"sponges",2011,0,NA
4,"ornamentals",2011,0,NA
4,"sponges",2011,0,NA
5,"ornamentals",2011,0,NA
5,"sponges",2011,0,NA
6,"ornamentals",2011,0,NA
6,"sponges",2011,0,NA
7,"ornamentals",2011,0,NA
7,"sponges",2011,0,NA
8,"ornamentals",2011,0,NA
8,"sponges",2011,0,NA
1,"ornamentals",2012,0,NA
1,"sponges",2012,0,NA
2,"ornamentals",2012,0,NA
2,"sponges",2012,0,NA
3,"ornamentals",2012,0,NA
3,"sponges",2012,0,NA
4,"ornamentals",2012,0,NA
4,"sponges",2012,0,NA
5,"ornamentals",2012,0,NA
5,"sponges",2012,0,NA
6,"ornamentals",2012,0,NA
6,"sponges",2012,0,NA
7,"ornamentals",2012,0,NA
7,"sponges",2012,0,NA
8,"ornamentals",2012,0,NA
8,"sponges",2012,0,NA
1,"ornamentals",2013,0,NA
1,"sponges",2013,0,NA
2,"ornamentals",2013,0,NA
2,"sponges",2013,0,NA
3,"ornamentals",2013,0,NA
3,"sponges",2013,0,NA
4,"ornamentals",2013,0,NA
4,"sponges",2013,0,NA
5,"ornamentals",2013,0,NA
5,"sponges",2013,0,NA
6,"ornamentals",2013,0,NA
6,"sponges",2013,0,NA
7,"ornamentals",2013,0,NA
7,"sponges",2013,0,NA
8,"ornamentals",2013,0,NA
8,"sponges",2013,0,NA
1,"ornamentals",2014,0,NA
1,"sponges",2014,0,NA
2,"ornamentals",2014,0,NA
2,"sponges",2014,0,NA
3,"ornamentals",2014,0,NA
3,"sponges",2014,0,NA
4,"ornamentals",2014,0,NA
4,"sponges",2014,0,NA
5,"ornamentals",2014,0,NA
5,"sponges",2014,0,NA
6,"ornamentals",2014,0,NA
6,"sponges",2014,0,NA
7,"ornamentals",2014,0,NA
7,"sponges",2014,0,NA
8,"ornamentals",2014,0,NA
8,"sponges",2014,0,NA
1,"ornamentals",2015,0,NA
1,"sponges",2015,0,NA
2,"ornamentals",2015,0,NA
2,"sponges",2015,0,NA
3,"ornamentals",2015,0,NA
3,"sponges",2015,0,NA
4,"ornamentals",2015,0,NA
4,"sponges",2015,0,NA
5,"ornamentals",2015,0,NA
5,"sponges",2015,0,NA
6,"ornamentals",2015,0,NA
6,"sponges",2015,0,NA
7,"ornamentals",2015,0,NA
7,"sponges",2015,0,NA
8,"ornamentals",2015,0,NA
8,"sponges",2015,0,NA
1,"ornamentals",2016,0,NA
1,"sponges",2016,0,NA
2,"ornamentals",2016,0,NA
2,"sponges",2016,0,NA
3,"ornamentals",2016,0,NA
3,"sponges",2016,0,NA
4,"ornamentals",2016,0,NA
4,"sponges",2016,0,NA
5,"ornamentals",2016,0,NA
5,"sponges",2016,0,NA
6,"ornamentals",2016,0,NA
6,"sponges",2016,0,NA
7,"ornamentals",2016,0,NA
7,"sponges",2016,0,NA
8,"ornamentals",2016,0,NA
8,"sponges",2016,0,NA
1,"ornamentals",2017,0,NA
1,"sponges",2017,0,NA
2,"ornamentals",2017,0,NA
2,"sponges",2017,0,NA
3,"ornamentals",2017,0,NA
3,"sponges",2017,0,NA
4,"ornamentals",2017,0,NA
4,"sponges",2017,0,NA
5,"ornamentals",2017,0,NA
5,"sponges",2017,0,NA
6,"ornamentals",2017,0,NA
6,"sponges",2017,0,NA
7,"ornamentals",2017,0,NA
7,"sponges",2017,0,NA
8,"ornamentals",2017,0,NA
8,"sponges",2017,0,NA
